ts_utc;topic;received_total;received_delta;msgs_per_sec;
2026-01-18T16:03:05.4029065Z;long-run-topic-01;1043479;997;997;997
2026-01-18T16:03:06.4032620Z;long-run-topic-01;1044494;1015;1015;1015
2026-01-18T16:03:07.4107420Z;long-run-topic-01;1045494;1000;1000;1000
2026-01-18T16:03:08.4122704Z;long-run-topic-01;1046475;981;981;981
2026-01-18T16:03:09.4281348Z;long-run-topic-01;1047490;1015;1015;1015
2026-01-18T16:03:10.4358064Z;long-run-topic-01;1048490;1000;1000;1000
2026-01-18T16:03:11.4359970Z;long-run-topic-01;1049496;1006;1006;1006
2026-01-18T16:03:12.4425068Z;long-run-topic-01;1050491;995;995;995
2026-01-18T16:03:13.4525923Z;long-run-topic-01;1051477;986;986;986
2026-01-18T16:03:14.4535379Z;long-run-topic-01;1052500;1023;1023;1023
2026-01-18T16:03:15.4690051Z;long-run-topic-01;1053499;999;999;999
2026-01-18T16:03:16.4703652Z;long-run-topic-01;1054498;999;999;999
2026-01-18T16:03:17.4775336Z;long-run-topic-01;1055496;998;998;998
2026-01-18T16:03:18.4781481Z;long-run-topic-01;1056477;981;981;981
2026-01-18T16:03:19.4860891Z;long-run-topic-01;1057479;1002;1002;1002
2026-01-18T16:03:20.4870427Z;long-run-topic-01;1058480;1001;1001;1001
2026-01-18T16:03:21.4953081Z;long-run-topic-01;1059500;1020;1020;1020
2026-01-18T16:03:22.5033127Z;long-run-topic-01;1060496;996;996;996
2026-01-18T16:03:23.5108696Z;long-run-topic-01;1061493;997;997;997
2026-01-18T16:03:24.5163821Z;long-run-topic-01;1062472;979;979;979
2026-01-18T16:03:25.5202262Z;long-run-topic-01;1063497;1025;1025;1025
2026-01-18T16:03:26.5205345Z;long-run-topic-01;1064497;1000;1000;1000
2026-01-18T16:03:27.5275784Z;long-run-topic-01;1065486;989;989;989
2026-01-18T16:03:28.5286596Z;long-run-topic-01;1066473;987;987;987
2026-01-18T16:03:29.5289301Z;long-run-topic-01;1067488;1015;1015;1015
2026-01-18T16:03:30.5284332Z;long-run-topic-01;1068500;1012;1012;1012
2026-01-18T16:03:31.5286498Z;long-run-topic-01;1069492;992;992;992
2026-01-18T16:03:32.5291292Z;long-run-topic-01;1070498;1006;1006;1006
2026-01-18T16:03:33.5371785Z;long-run-topic-01;1071488;990;990;990
2026-01-18T16:03:34.5447708Z;long-run-topic-01;1072489;1001;1001;1001
2026-01-18T16:03:35.5515458Z;long-run-topic-01;1073475;986;986;986
2026-01-18T16:03:36.5520705Z;long-run-topic-01;1074483;1008;1008;1008
2026-01-18T16:03:37.5537431Z;long-run-topic-01;1075499;1016;1016;1016
2026-01-18T16:03:38.5537524Z;long-run-topic-01;1076497;998;998;998
2026-01-18T16:03:39.5696655Z;long-run-topic-01;1077490;993;993;993
2026-01-18T16:03:40.5705209Z;long-run-topic-01;1078500;1010;1010;1010
2026-01-18T16:03:41.5767134Z;long-run-topic-01;1079494;994;994;994
2026-01-18T16:03:42.5848638Z;long-run-topic-01;1080485;991;991;991
2026-01-18T16:03:43.5869112Z;long-run-topic-01;1081476;991;991;991
2026-01-18T16:03:44.5869808Z;long-run-topic-01;1082476;1000;1000;1000
2026-01-18T16:03:45.5874503Z;long-run-topic-01;1083481;1005;1005;1005
2026-01-18T16:03:46.6108529Z;long-run-topic-01;1084476;995;995;995
2026-01-18T16:03:47.6194367Z;long-run-topic-01;1085500;1024;1024;1024
2026-01-18T16:03:48.6204947Z;long-run-topic-01;1086486;986;986;986
2026-01-18T16:03:49.6287321Z;long-run-topic-01;1087499;1013;1013;1013
2026-01-18T16:03:50.6281559Z;long-run-topic-01;1088484;985;985;985
2026-01-18T16:03:51.6350201Z;long-run-topic-01;1089486;1002;1002;1002
2026-01-18T16:03:52.6357403Z;long-run-topic-01;1090500;1014;1014;1014
2026-01-18T16:03:53.6367254Z;long-run-topic-01;1091491;991;991;991
2026-01-18T16:03:54.6366498Z;long-run-topic-01;1092479;988;988;988
2026-01-18T16:03:55.6373088Z;long-run-topic-01;1093463;984;984;984
2026-01-18T16:03:56.6528363Z;long-run-topic-01;1094485;1022;1022;1022
2026-01-18T16:03:57.6525529Z;long-run-topic-01;1095472;987;987;987
2026-01-18T16:03:58.6537467Z;long-run-topic-01;1096499;1027;1027;1027
2026-01-18T16:03:59.6534833Z;long-run-topic-01;1097498;999;999;999
2026-01-18T16:04:00.6550083Z;long-run-topic-01;1098486;988;988;988
2026-01-18T16:04:01.6548467Z;long-run-topic-01;1099490;1004;1004;1004
2026-01-18T16:04:02.6616431Z;long-run-topic-01;1100479;989;989;989
2026-01-18T16:04:03.6683363Z;long-run-topic-01;1101489;1010;1010;1010
2026-01-18T16:04:04.6702727Z;long-run-topic-01;1102495;1006;1006;1006
2026-01-18T16:04:05.6716264Z;long-run-topic-01;1103501;1006;1006;1006
2026-01-18T16:04:06.6717437Z;long-run-topic-01;1104499;998;998;998
2026-01-18T16:04:07.6770291Z;long-run-topic-01;1105488;989;989;989
2026-01-18T16:04:08.6768570Z;long-run-topic-01;1106490;1002;1002;1002
2026-01-18T16:04:09.6776863Z;long-run-topic-01;1107476;986;986;986
2026-01-18T16:04:10.6789471Z;long-run-topic-01;1108488;1012;1012;1012
2026-01-18T16:04:11.6783810Z;long-run-topic-01;1109490;1002;1002;1002
2026-01-18T16:04:12.6794050Z;long-run-topic-01;1110502;1012;1012;1012
2026-01-18T16:04:13.6822751Z;long-run-topic-01;1111501;999;999;999
2026-01-18T16:04:14.6843276Z;long-run-topic-01;1112502;1001;1001;1001
2026-01-18T16:04:15.6868019Z;long-run-topic-01;1113501;999;999;999
2026-01-18T16:04:16.7003775Z;long-run-topic-01;1114507;1006;1006;1006
2026-01-18T16:04:17.7019006Z;long-run-topic-01;1115524;1017;1017;1017
2026-01-18T16:04:18.7018333Z;long-run-topic-01;1116526;1002;1002;1002
2026-01-18T16:04:19.7039872Z;long-run-topic-01;1117529;1003;1003;1003
2026-01-18T16:04:20.7197693Z;long-run-topic-01;1118541;1012;1012;1012
2026-01-18T16:04:21.7258477Z;long-run-topic-01;1119565;1024;1024;1024
2026-01-18T16:04:22.7279091Z;long-run-topic-01;1120544;979;979;979
2026-01-18T16:04:23.7400603Z;long-run-topic-01;1121548;1004;1004;1004
2026-01-18T16:04:24.7447482Z;long-run-topic-01;1122561;1013;1013;1013
2026-01-18T16:04:25.7449743Z;long-run-topic-01;1123595;1034;1034;1034
2026-01-18T16:04:26.7458909Z;long-run-topic-01;1124574;979;979;979
2026-01-18T16:04:27.7517613Z;long-run-topic-01;1125596;1022;1022;1022
2026-01-18T16:04:28.7590189Z;long-run-topic-01;1126609;1013;1013;1013
2026-01-18T16:04:29.7738857Z;long-run-topic-01;1127628;1019;1019;1019
2026-01-18T16:04:30.7850514Z;long-run-topic-01;1128650;1022;1022;1022
2026-01-18T16:04:31.7956765Z;long-run-topic-01;1129657;1007;1007;1007
2026-01-18T16:04:32.8013648Z;long-run-topic-01;1130666;1009;1009;1009
2026-01-18T16:04:33.8041530Z;long-run-topic-01;1131663;997;997;997
2026-01-18T16:04:34.8077366Z;long-run-topic-01;1132680;1017;1017;1017
2026-01-18T16:04:35.8170947Z;long-run-topic-01;1133672;992;992;992
2026-01-18T16:04:36.8183411Z;long-run-topic-01;1134702;1030;1030;1030
2026-01-18T16:04:37.8266383Z;long-run-topic-01;1135701;999;999;999
2026-01-18T16:04:38.8417749Z;long-run-topic-01;1136701;1000;1000;1000
2026-01-18T16:04:39.8504531Z;long-run-topic-01;1137748;1047;1047;1047
2026-01-18T16:04:40.8528389Z;long-run-topic-01;1138749;1001;1001;1001
2026-01-18T16:04:41.8536544Z;long-run-topic-01;1139717;968;968;968
2026-01-18T16:04:42.8544703Z;long-run-topic-01;1140743;1026;1026;1026
2026-01-18T16:04:43.8553629Z;long-run-topic-01;1141723;980;980;980
2026-01-18T16:04:44.8691731Z;long-run-topic-01;1142748;1025;1025;1025
2026-01-18T16:04:45.8697525Z;long-run-topic-01;1143755;1007;1007;1007
2026-01-18T16:04:46.8697902Z;long-run-topic-01;1144762;1007;1007;1007
2026-01-18T16:04:47.8789213Z;long-run-topic-01;1145748;986;986;986
2026-01-18T16:04:48.8917322Z;long-run-topic-01;1146777;1029;1029;1029
2026-01-18T16:04:49.8932035Z;long-run-topic-01;1147795;1018;1018;1018
2026-01-18T16:04:50.8955689Z;long-run-topic-01;1148802;1007;1007;1007
2026-01-18T16:04:51.9107149Z;long-run-topic-01;1149836;1034;1034;1034
2026-01-18T16:04:52.9187612Z;long-run-topic-01;1150839;1003;1003;1003
2026-01-18T16:04:53.9282684Z;long-run-topic-01;1151771;932;932;932
2026-01-18T16:04:54.9355740Z;long-run-topic-01;1152850;1079;1079;1079
2026-01-18T16:04:55.9361529Z;long-run-topic-01;1153861;1011;1011;1011
2026-01-18T16:04:56.9362494Z;long-run-topic-01;1154861;1000;1000;1000
2026-01-18T16:04:57.9365428Z;long-run-topic-01;1155834;973;973;973
2026-01-18T16:04:58.9432856Z;long-run-topic-01;1156855;1021;1021;1021
2026-01-18T16:04:59.9438155Z;long-run-topic-01;1157861;1006;1006;1006
2026-01-18T16:05:00.9489564Z;long-run-topic-01;1158883;1022;1022;1022
2026-01-18T16:05:01.9647846Z;long-run-topic-01;1159879;996;996;996
2026-01-18T16:05:02.9657679Z;long-run-topic-01;1160920;1041;1041;1041
2026-01-18T16:05:03.9698619Z;long-run-topic-01;1161885;965;965;965
2026-01-18T16:05:04.9782627Z;long-run-topic-01;1162927;1042;1042;1042
2026-01-18T16:05:05.9837446Z;long-run-topic-01;1163928;1001;1001;1001
2026-01-18T16:05:06.9848962Z;long-run-topic-01;1164937;1009;1009;1009
2026-01-18T16:05:07.9844299Z;long-run-topic-01;1165936;999;999;999
2026-01-18T16:05:08.9933538Z;long-run-topic-01;1166913;977;977;977
2026-01-18T16:05:10.0072989Z;long-run-topic-01;1167940;1027;1027;1027
2026-01-18T16:05:11.0112506Z;long-run-topic-01;1168951;1011;1011;1011
2026-01-18T16:05:12.0182476Z;long-run-topic-01;1169978;1027;1027;1027
2026-01-18T16:05:13.0270852Z;long-run-topic-01;1170999;1021;1021;1021
2026-01-18T16:05:14.0271576Z;long-run-topic-01;1171985;986;986;986
2026-01-18T16:05:15.0303823Z;long-run-topic-01;1172967;982;982;982
2026-01-18T16:05:16.0399144Z;long-run-topic-01;1173985;1018;1018;1018
2026-01-18T16:05:17.0436389Z;long-run-topic-01;1175009;1024;1024;1024
2026-01-18T16:05:18.0446276Z;long-run-topic-01;1176007;998;998;998
2026-01-18T16:05:19.0543597Z;long-run-topic-01;1177003;996;996;996
2026-01-18T16:05:20.0677311Z;long-run-topic-01;1178023;1020;1020;1020
2026-01-18T16:05:21.0695152Z;long-run-topic-01;1179058;1035;1035;1035
2026-01-18T16:05:22.0722812Z;long-run-topic-01;1180043;985;985;985
2026-01-18T16:05:23.0772157Z;long-run-topic-01;1181076;1033;1033;1033
2026-01-18T16:05:24.0864689Z;long-run-topic-01;1182071;995;995;995
2026-01-18T16:05:25.0861399Z;long-run-topic-01;1183049;978;978;978
2026-01-18T16:05:26.0970894Z;long-run-topic-01;1184099;1050;1050;1050
2026-01-18T16:05:27.1072147Z;long-run-topic-01;1185084;985;985;985
2026-01-18T16:05:28.1101247Z;long-run-topic-01;1186097;1013;1013;1013
2026-01-18T16:05:29.1103539Z;long-run-topic-01;1187104;1007;1007;1007
2026-01-18T16:05:30.1110277Z;long-run-topic-01;1188073;969;969;969
2026-01-18T16:05:31.1188943Z;long-run-topic-01;1189118;1045;1045;1045
2026-01-18T16:05:32.1305521Z;long-run-topic-01;1190141;1023;1023;1023
2026-01-18T16:05:33.1394476Z;long-run-topic-01;1191128;987;987;987
2026-01-18T16:05:34.1446278Z;long-run-topic-01;1192115;987;987;987
2026-01-18T16:05:35.1440569Z;long-run-topic-01;1193171;1056;1056;1056
2026-01-18T16:05:36.1446924Z;long-run-topic-01;1194163;992;992;992
2026-01-18T16:05:37.1589681Z;long-run-topic-01;1195168;1005;1005;1005
2026-01-18T16:05:38.1603427Z;long-run-topic-01;1196086;918;918;918
2026-01-18T16:05:39.1694662Z;long-run-topic-01;1197168;1082;1082;1082
2026-01-18T16:05:40.1749226Z;long-run-topic-01;1198177;1009;1009;1009
2026-01-18T16:05:41.1771567Z;long-run-topic-01;1199183;1006;1006;1006
2026-01-18T16:05:42.1806261Z;long-run-topic-01;1200202;1019;1019;1019
2026-01-18T16:05:43.1864188Z;long-run-topic-01;1201196;994;994;994
2026-01-18T16:05:44.1989228Z;long-run-topic-01;1202224;1028;1028;1028
2026-01-18T16:05:45.1995433Z;long-run-topic-01;1203221;997;997;997
2026-01-18T16:05:46.2019274Z;long-run-topic-01;1204257;1036;1036;1036
2026-01-18T16:05:47.2164102Z;long-run-topic-01;1205218;961;961;961
2026-01-18T16:05:48.2278655Z;long-run-topic-01;1206257;1039;1039;1039
2026-01-18T16:05:49.2415729Z;long-run-topic-01;1207301;1044;1044;1044
2026-01-18T16:05:50.2513546Z;long-run-topic-01;1208292;991;991;991
2026-01-18T16:05:51.2524334Z;long-run-topic-01;1209326;1034;1034;1034
2026-01-18T16:05:52.2570833Z;long-run-topic-01;1210293;967;967;967
2026-01-18T16:05:53.2675286Z;long-run-topic-01;1211333;1040;1040;1040
2026-01-18T16:05:54.2683506Z;long-run-topic-01;1212332;999;999;999
2026-01-18T16:05:55.2684734Z;long-run-topic-01;1213317;985;985;985
2026-01-18T16:05:56.2726364Z;long-run-topic-01;1214377;1060;1060;1060
2026-01-18T16:05:57.2858521Z;long-run-topic-01;1215318;941;941;941
2026-01-18T16:05:58.2987331Z;long-run-topic-01;1216358;1040;1040;1040
2026-01-18T16:05:59.3121120Z;long-run-topic-01;1217435;1077;1077;1077
2026-01-18T16:06:00.3150416Z;long-run-topic-01;1218398;963;963;963
2026-01-18T16:06:01.3248831Z;long-run-topic-01;1219420;1022;1022;1022
2026-01-18T16:06:02.3274413Z;long-run-topic-01;1220403;983;983;983
2026-01-18T16:06:03.3269980Z;long-run-topic-01;1221414;1011;1011;1011
2026-01-18T16:06:04.3348324Z;long-run-topic-01;1222425;1011;1011;1011
2026-01-18T16:06:05.3353078Z;long-run-topic-01;1223421;996;996;996
2026-01-18T16:06:06.3372994Z;long-run-topic-01;1224438;1017;1017;1017
2026-01-18T16:06:07.3412421Z;long-run-topic-01;1225426;988;988;988
2026-01-18T16:06:08.3437500Z;long-run-topic-01;1226406;980;980;980
2026-01-18T16:06:09.3526617Z;long-run-topic-01;1227439;1033;1033;1033
2026-01-18T16:06:10.3601188Z;long-run-topic-01;1228466;1027;1027;1027
2026-01-18T16:06:11.3610857Z;long-run-topic-01;1229443;977;977;977
2026-01-18T16:06:12.3668102Z;long-run-topic-01;1230440;997;997;997
2026-01-18T16:06:13.3695199Z;long-run-topic-01;1231464;1024;1024;1024
2026-01-18T16:06:14.3707450Z;long-run-topic-01;1232477;1013;1013;1013
2026-01-18T16:06:15.3842030Z;long-run-topic-01;1233468;991;991;991
2026-01-18T16:06:16.3860057Z;long-run-topic-01;1234499;1031;1031;1031
2026-01-18T16:06:17.3865472Z;long-run-topic-01;1235477;978;978;978
2026-01-18T16:06:18.3945701Z;long-run-topic-01;1236493;1016;1016;1016
2026-01-18T16:06:19.4030002Z;long-run-topic-01;1237491;998;998;998
2026-01-18T16:06:20.4102035Z;long-run-topic-01;1238485;994;994;994
2026-01-18T16:06:21.4111388Z;long-run-topic-01;1239485;1000;1000;1000
2026-01-18T16:06:22.4116868Z;long-run-topic-01;1240487;1002;1002;1002
2026-01-18T16:06:23.4112921Z;long-run-topic-01;1241489;1002;1002;1002
2026-01-18T16:06:24.4276323Z;long-run-topic-01;1242490;1001;1001;1001
2026-01-18T16:06:25.4284724Z;long-run-topic-01;1243491;1001;1001;1001
2026-01-18T16:06:26.4286263Z;long-run-topic-01;1244477;986;986;986
2026-01-18T16:06:27.4367298Z;long-run-topic-01;1245491;1014;1014;1014
2026-01-18T16:06:28.4438682Z;long-run-topic-01;1246497;1006;1006;1006
2026-01-18T16:06:29.4524996Z;long-run-topic-01;1247499;1002;1002;1002
2026-01-18T16:06:30.4521466Z;long-run-topic-01;1248496;997;997;997
2026-01-18T16:06:31.4532488Z;long-run-topic-01;1249494;998;998;998
2026-01-18T16:06:32.4535025Z;long-run-topic-01;1250478;984;984;984
2026-01-18T16:06:33.4607395Z;long-run-topic-01;1251474;996;996;996
2026-01-18T16:06:34.4611379Z;long-run-topic-01;1252499;1025;1025;1025
2026-01-18T16:06:35.4756921Z;long-run-topic-01;1253491;992;992;992
2026-01-18T16:06:36.4782356Z;long-run-topic-01;1254498;1007;1007;1007
2026-01-18T16:06:37.4858774Z;long-run-topic-01;1255480;982;982;982
2026-01-18T16:06:38.4869183Z;long-run-topic-01;1256498;1018;1018;1018
2026-01-18T16:06:39.4864798Z;long-run-topic-01;1257495;997;997;997
2026-01-18T16:06:40.4866659Z;long-run-topic-01;1258498;1003;1003;1003
2026-01-18T16:06:41.4937239Z;long-run-topic-01;1259490;992;992;992
2026-01-18T16:06:42.4934919Z;long-run-topic-01;1260498;1008;1008;1008
2026-01-18T16:06:43.5022872Z;long-run-topic-01;1261467;969;969;969
2026-01-18T16:06:44.5034602Z;long-run-topic-01;1262490;1023;1023;1023
2026-01-18T16:06:45.5160053Z;long-run-topic-01;1263495;1005;1005;1005
2026-01-18T16:06:46.5274705Z;long-run-topic-01;1264491;996;996;996
2026-01-18T16:06:47.5285470Z;long-run-topic-01;1265500;1009;1009;1009
2026-01-18T16:06:48.5366484Z;long-run-topic-01;1266471;971;971;971
2026-01-18T16:06:49.5428853Z;long-run-topic-01;1267499;1028;1028;1028
2026-01-18T16:06:50.5450908Z;long-run-topic-01;1268492;993;993;993
2026-01-18T16:06:51.5527327Z;long-run-topic-01;1269489;997;997;997
2026-01-18T16:06:52.5674799Z;long-run-topic-01;1270495;1006;1006;1006
2026-01-18T16:06:53.5703345Z;long-run-topic-01;1271465;970;970;970
2026-01-18T16:06:54.5709295Z;long-run-topic-01;1272497;1032;1032;1032
2026-01-18T16:06:55.5783370Z;long-run-topic-01;1273483;986;986;986
2026-01-18T16:06:56.5784011Z;long-run-topic-01;1274485;1002;1002;1002
2026-01-18T16:06:57.5868038Z;long-run-topic-01;1275496;1011;1011;1011
2026-01-18T16:06:58.5866480Z;long-run-topic-01;1276489;993;993;993
2026-01-18T16:06:59.5950978Z;long-run-topic-01;1277482;993;993;993
2026-01-18T16:07:00.6109672Z;long-run-topic-01;1278476;994;994;994
2026-01-18T16:07:01.6117255Z;long-run-topic-01;1279484;1008;1008;1008
2026-01-18T16:07:02.6115821Z;long-run-topic-01;1280494;1010;1010;1010
2026-01-18T16:07:03.6116611Z;long-run-topic-01;1281488;994;994;994
2026-01-18T16:07:04.6183790Z;long-run-topic-01;1282485;997;997;997
2026-01-18T16:07:05.6273664Z;long-run-topic-01;1283492;1007;1007;1007
2026-01-18T16:07:06.6278699Z;long-run-topic-01;1284478;986;986;986
2026-01-18T16:07:07.6284871Z;long-run-topic-01;1285498;1020;1020;1020
2026-01-18T16:07:08.6418058Z;long-run-topic-01;1286480;982;982;982
2026-01-18T16:07:09.6497312Z;long-run-topic-01;1287495;1015;1015;1015
2026-01-18T16:07:10.6592303Z;long-run-topic-01;1288490;995;995;995
2026-01-18T16:07:11.6681617Z;long-run-topic-01;1289498;1008;1008;1008
2026-01-18T16:07:12.6679608Z;long-run-topic-01;1290494;996;996;996
2026-01-18T16:07:13.6779323Z;long-run-topic-01;1291492;998;998;998
2026-01-18T16:07:14.6842891Z;long-run-topic-01;1292503;1011;1011;1011
2026-01-18T16:07:15.6838902Z;long-run-topic-01;1293468;965;965;965
2026-01-18T16:07:16.6936234Z;long-run-topic-01;1294502;1034;1034;1034
2026-01-18T16:07:17.6963262Z;long-run-topic-01;1295514;1012;1012;1012
2026-01-18T16:07:18.7105420Z;long-run-topic-01;1296503;989;989;989
2026-01-18T16:07:19.7139601Z;long-run-topic-01;1297546;1043;1043;1043
2026-01-18T16:07:20.7263914Z;long-run-topic-01;1298544;998;998;998
2026-01-18T16:07:21.7343348Z;long-run-topic-01;1299569;1025;1025;1025
2026-01-18T16:07:22.7489199Z;long-run-topic-01;1300570;1001;1001;1001
2026-01-18T16:07:23.7615612Z;long-run-topic-01;1301587;1017;1017;1017
2026-01-18T16:07:24.7613010Z;long-run-topic-01;1302592;1005;1005;1005
2026-01-18T16:07:25.7718776Z;long-run-topic-01;1303607;1015;1015;1015
2026-01-18T16:07:26.7728755Z;long-run-topic-01;1304620;1013;1013;1013
2026-01-18T16:07:27.7847232Z;long-run-topic-01;1305655;1035;1035;1035
2026-01-18T16:07:28.7944519Z;long-run-topic-01;1306642;987;987;987
2026-01-18T16:07:29.7942752Z;long-run-topic-01;1307638;996;996;996
2026-01-18T16:07:30.7946884Z;long-run-topic-01;1308666;1028;1028;1028
2026-01-18T16:07:31.8082321Z;long-run-topic-01;1309654;988;988;988
2026-01-18T16:07:32.8194073Z;long-run-topic-01;1310672;1018;1018;1018
2026-01-18T16:07:33.8236274Z;long-run-topic-01;1311681;1009;1009;1009
2026-01-18T16:07:34.8264225Z;long-run-topic-01;1312677;996;996;996
2026-01-18T16:07:35.8276258Z;long-run-topic-01;1313681;1004;1004;1004
2026-01-18T16:07:36.8347941Z;long-run-topic-01;1314704;1023;1023;1023
2026-01-18T16:07:37.8412882Z;long-run-topic-01;1315697;993;993;993
2026-01-18T16:07:38.8436255Z;long-run-topic-01;1316705;1008;1008;1008
2026-01-18T16:07:39.8512317Z;long-run-topic-01;1317737;1032;1032;1032
2026-01-18T16:07:40.8610287Z;long-run-topic-01;1318741;1004;1004;1004
2026-01-18T16:07:41.8608990Z;long-run-topic-01;1319717;976;976;976
2026-01-18T16:07:42.8740216Z;long-run-topic-01;1320772;1055;1055;1055
2026-01-18T16:07:43.8763038Z;long-run-topic-01;1321765;993;993;993
2026-01-18T16:07:44.8833669Z;long-run-topic-01;1322757;992;992;992
2026-01-18T16:07:45.8843597Z;long-run-topic-01;1323748;991;991;991
2026-01-18T16:07:46.8891228Z;long-run-topic-01;1324773;1025;1025;1025
2026-01-18T16:07:47.8895544Z;long-run-topic-01;1325799;1026;1026;1026
2026-01-18T16:07:48.8919956Z;long-run-topic-01;1326781;982;982;982
2026-01-18T16:07:49.8938137Z;long-run-topic-01;1327792;1011;1011;1011
2026-01-18T16:07:50.8946516Z;long-run-topic-01;1328789;997;997;997
2026-01-18T16:07:51.9015552Z;long-run-topic-01;1329813;1024;1024;1024
2026-01-18T16:07:52.9072903Z;long-run-topic-01;1330820;1007;1007;1007
2026-01-18T16:07:53.9106078Z;long-run-topic-01;1331827;1007;1007;1007
2026-01-18T16:07:54.9104479Z;long-run-topic-01;1332653;826;826;826
2026-01-18T16:07:55.9192056Z;long-run-topic-01;1333837;1184;1184;1184
2026-01-18T16:07:56.9303702Z;long-run-topic-01;1334835;998;998;998
2026-01-18T16:07:57.9301317Z;long-run-topic-01;1335867;1032;1032;1032
2026-01-18T16:07:58.9308909Z;long-run-topic-01;1336855;988;988;988
2026-01-18T16:07:59.9428533Z;long-run-topic-01;1337847;992;992;992
2026-01-18T16:08:00.9431562Z;long-run-topic-01;1338839;992;992;992
2026-01-18T16:08:01.9525184Z;long-run-topic-01;1339888;1049;1049;1049
2026-01-18T16:08:02.9522467Z;long-run-topic-01;1340884;996;996;996
2026-01-18T16:08:03.9585435Z;long-run-topic-01;1341861;977;977;977
2026-01-18T16:08:04.9684303Z;long-run-topic-01;1342882;1021;1021;1021
2026-01-18T16:08:05.9779524Z;long-run-topic-01;1343904;1022;1022;1022
2026-01-18T16:08:06.9909449Z;long-run-topic-01;1344942;1038;1038;1038
